Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Gross_Sales,Discount_Rate,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Sales_Channel,Payment_Method,Is_Return,Target_ID,Campaign_ID
4821,2026-03-22,2,118,10555,1,1800,1800,0.05,96.85,1703.15,850,850,853.15,Mağaza,Kredi Kartı,Hayır,1114,10
4822,2025-06-29,3,110,10989,1,3200,3200,0.05,161.82,3038.18,1800,1800,1238.18,Mağaza,Kredi Kartı,Hayır,1043,3
4823,2025-12-08,2,102,10842,1,12500,12500,0.04,516.72,11983.28,8500,8500,3303.53,Mağaza,Kredi Kartı,Hayır,1090,8
4824,2025-05-13,3,111,10550,1,4200,4200,0.09,367.6,3832.4,2350,2350,1482.4,Mağaza,Banka Kartı,Hayır,1035,0
4825,2026-03-19,2,113,10775,1,950,950,0.08,73.55,876.45,430,430,446.45,Online,Kredi Kartı,Hayır,1114,10
4826,2025-09-10,5,111,10337,1,4200,4200,0.08,334.4,3865.6,2350,2350,1515.6,Mağaza,Dijital Cüzdan,Hayır,1069,4
4827,2025-09-22,2,106,10184,2,6500,13000,0.1,1337.75,11662.25,3800,7600,3887.32,Online,Banka Kartı,Hayır,1066,0
4828,2025-04-03,3,105,11017,2,2800,5600,0.1,556.96,5043.04,1450,2900,2067.4,Online,Kredi Kartı,Hayır,1027,2
4829,2026-02-15,3,108,10280,1,5200,5200,0.11,549.9,4650.1,3000,3000,1650.1,Online,Kredi Kartı,Hayır,1107,0
4830,2025-05-18,1,104,10803,1,24500,24500,0.14,3488.01,21011.99,17000,17000,3696.81,Mağaza,Banka Kartı,Hayır,1033,0
4831,2025-07-27,4,114,11066,1,5800,5800,0.09,504.62,5295.38,3350,3350,1945.38,Mağaza,Kredi Kartı,Hayır,1052,0
4832,2025-11-03,2,113,10516,1,950,950,0.09,84.46,865.54,430,430,435.54,Online,Kredi Kartı,Hayır,1082,6
4833,2025-09-23,1,113,10992,1,950,950,0.14,135.2,814.8,430,430,384.8,Mağaza,Nakit,Hayır,1065,0
4834,2025-11-14,8,105,10119,1,2800,2800,0.14,382.23,2417.77,1450,1450,931.51,Online,Banka Kartı,Hayır,1088,6
4835,2025-04-23,2,106,11101,1,6500,6500,0.08,543.45,5956.55,3800,3800,2067.2,Online,Nakit,Hayır,1026,0
4836,2026-01-13,3,116,10792,2,2300,4600,0.08,363.2,4236.8,1050,2100,2285.09,Mağaza,Dijital Cüzdan,Hayır,1099,0
4837,2026-03-30,7,115,10839,4,1750,7000,0.04,267.94,6732.06,720,2880,4087.69,Mağaza,Kredi Kartı,Hayır,1119,10
4838,2025-07-10,1,119,11147,2,450,900,0.15,136.37,763.63,150,300,463.63,Online,Kredi Kartı,Hayır,1049,0
4839,2026-03-16,7,109,10434,3,8900,26700,0.08,2092.44,24607.56,5100,15300,9307.56,Mağaza,Kredi Kartı,Hayır,1119,10
4840,2025-07-06,2,112,10668,2,3600,7200,0.12,876.76,6323.24,2050,4100,2223.24,Mağaza,Dijital Cüzdan,Hayır,1050,0
4841,2026-01-02,4,116,10329,1,2300,2300,0.08,178.62,2121.38,1050,1050,1145.63,Mağaza,Dijital Cüzdan,Hayır,1100,0
4842,2025-03-30,5,120,10103,1,1250,1250,0.05,66.25,1183.75,570,570,613.75,Mağaza,Kredi Kartı,Hayır,1021,2
4843,2025-07-06,8,120,10871,2,1250,2500,0.01,33.87,2466.13,570,1140,1326.13,Mağaza,Dijital Cüzdan,Hayır,1056,0
4844,2025-05-12,5,120,11069,1,1250,1250,0.07,91.81,1158.19,570,570,588.19,Mağaza,Banka Kartı,Hayır,1037,0
4845,2026-01-11,3,119,10345,1,450,450,0.11,47.32,402.68,150,150,252.68,Online,Kredi Kartı,Hayır,1099,0
4846,2025-04-09,4,113,10410,1,950,950,0.08,73.29,876.71,430,430,446.71,Mağaza,Kredi Kartı,Hayır,1028,2
4847,2025-02-03,1,101,10049,1,18500,18500,0.19,3475.58,15024.42,12500,12500,2299.05,Online,Kredi Kartı,Hayır,1009,0
4848,2025-06-20,5,115,10119,1,1750,1750,0.06,96.43,1852.0,720,720,1110.42,Online,Kredi Kartı,Hayır,1045,3
4849,2026-01-01,1,105,10852,1,2800,2800,0.13,361.67,2438.33,1450,1450,951.76,Online,Nakit,Hayır,1097,0
4850,2025-02-28,4,102,10468,1,12500,12500,0.16,1986.74,10513.26,8500,8500,1855.56,Online,Nakit,Hayır,1012,0
4851,2025-06-30,5,115,10047,1,1750,1750,0.08,139.24,1804.05,720,720,1060.79,Mağaza,Kredi Kartı,Hayır,1045,3
4852,2025-01-19,8,116,10001,3,2300,6900,0.07,452.4,6447.6,1050,3150,3523.26,Mağaza,Kredi Kartı,Hayır,1008,0
4853,2025-08-14,3,114,10161,1,5800,5800,0.08,481.42,5318.58,3350,3350,1968.58,Online,Banka Kartı,Hayır,1059,0
4854,2026-04-18,6,108,10624,2,5200,10400,0.07,762.02,9637.98,3000,6000,3637.98,Online,Kredi Kartı,Hayır,1126,0
4855,2025-04-05,1,111,10023,2,4200,8400,0.17,1448.15,6951.85,2350,4700,2251.85,Mağaza,Kredi Kartı,Hayır,1025,2
4856,2025-10-24,1,119,10476,1,450,450,0.12,52.64,397.36,150,150,247.36,Mağaza,Kredi Kartı,Hayır,1073,5
4857,2025-06-24,4,115,10765,2,1750,3500,0.09,303.11,3196.89,720,1440,1868.78,Online,Kredi Kartı,Hayır,1044,3
4858,2025-08-10,5,111,10499,1,4200,4200,0.04,187.64,4493.85,2350,2350,1861.85,Mağaza,Dijital Cüzdan,Hayır,1061,0
4859,2025-02-23,5,113,10487,2,950,1900,0.0,0.0,1900.0,430,860,1040.0,Mağaza,Kredi Kartı,Hayır,1013,0
4860,2026-02-07,6,119,10379,2,450,900,0.06,58.12,841.88,150,300,541.88,Mağaza,Banka Kartı,Hayır,1110,9
4861,2025-11-14,2,109,10775,3,8900,26700,0.12,3192.8,23507.2,5100,15300,8207.2,Mağaza,Kredi Kartı,Hayır,1082,6
4862,2025-12-15,5,103,10889,2,32000,64000,0.11,6845.66,57154.34,22500,45000,11297.02,Mağaza,Dijital Cüzdan,Hayır,1093,8
4863,2026-03-19,1,107,10692,1,14500,14500,0.19,2824.94,11675.06,9300,9300,2375.06,Mağaza,Banka Kartı,Hayır,1113,10
4864,2026-06-24,2,109,10512,2,8900,17800,0.08,1485.42,16314.58,5100,10200,6114.58,Mağaza,Dijital Cüzdan,Hayır,1138,11
4865,2025-10-09,1,106,11189,1,6500,6500,0.16,1044.35,5455.65,3800,3800,1573.82,Mağaza,Kredi Kartı,Hayır,1073,5
4866,2025-12-26,6,111,10014,1,4200,4200,0.18,761.73,3438.27,2350,2350,1088.27,Mağaza,Kredi Kartı,Hayır,1094,8
4867,2025-01-08,4,107,10244,2,14500,29000,0.1,3035.46,25964.54,9300,18600,7364.54,Mağaza,Banka Kartı,Hayır,1004,1
4868,2026-05-06,2,103,11028,3,32000,96000,0.05,4622.29,91377.71,22500,67500,22507.04,Mağaza,Dijital Cüzdan,Hayır,1130,0
4869,2025-12-07,4,105,10214,1,2800,2800,0.08,236.22,2563.78,1450,1450,1075.33,Mağaza,Kredi Kartı,Hayır,1092,8
4870,2026-04-17,3,119,10049,3,450,1350,0.03,45.21,1304.79,150,450,854.79,Mağaza,Kredi Kartı,Hayır,1123,0
4871,2025-09-06,7,113,11105,1,950,950,0.12,111.87,838.13,430,430,408.13,Mağaza,Dijital Cüzdan,Hayır,1071,4
4872,2025-08-23,4,107,10878,1,14500,14500,0.16,2324.33,12175.67,9300,9300,2875.67,Mağaza,Kredi Kartı,Hayır,1060,4
4873,2025-03-24,1,108,10181,1,5200,5200,0.16,826.23,4373.77,3000,3000,1373.77,Mağaza,Dijital Cüzdan,Hayır,1017,2
4874,2025-04-03,8,111,10672,2,4200,8400,0.07,585.96,7814.04,2350,4700,3114.04,Mağaza,Banka Kartı,Hayır,1032,2
4875,2026-01-29,1,114,10870,1,5800,5800,0.21,1226.59,4573.41,3350,3350,1223.41,Online,Banka Kartı,Hayır,1097,0
4876,2025-09-25,5,113,10217,2,950,1900,0.13,247.92,1652.08,430,860,792.08,Online,Kredi Kartı,Hayır,1069,0
4877,2026-02-21,3,119,10763,2,450,900,0.05,44.77,855.23,150,300,555.23,Mağaza,Banka Kartı,Hayır,1107,0
4878,2026-06-13,2,113,10625,2,950,1900,0.09,176.89,1723.11,430,860,863.11,Online,Banka Kartı,Hayır,1138,11
4879,2025-09-10,5,119,10190,1,450,450,0.1,45.64,404.36,150,150,254.36,Online,Banka Kartı,Hayır,1069,4
4880,2025-05-02,1,101,10002,1,18500,18500,0.13,2453.72,16046.28,12500,12500,3305.58,Mağaza,Kredi Kartı,Hayır,1033,0
4881,2025-01-10,7,119,10460,1,450,450,0.06,28.28,421.72,150,150,271.72,Mağaza,Banka Kartı,Hayır,1007,1
4882,2025-11-12,2,115,10632,1,1750,1750,0.15,265.77,1484.23,720,720,816.18,Mağaza,Dijital Cüzdan,Hayır,1082,6
4883,2025-09-30,3,105,10757,3,2800,8400,0.13,1056.81,7343.19,1450,4350,2883.04,Mağaza,Kredi Kartı,Hayır,1067,0
4884,2025-11-02,5,106,10784,1,6500,6500,0.16,1060.95,5439.05,3800,3800,1557.46,Mağaza,Kredi Kartı,Hayır,1085,6
4885,2025-07-29,1,112,10131,1,3600,3600,0.17,609.62,2990.38,2050,2050,940.38,Mağaza,Banka Kartı,Hayır,1049,0
4886,2026-04-09,3,103,10530,3,32000,96000,0.16,14891.4,81108.6,22500,67500,12391.97,Online,Kredi Kartı,Hayır,1123,10
4887,2026-02-20,8,116,10232,2,2300,4600,0.06,289.38,4310.62,1050,2100,2361.49,Mağaza,Dijital Cüzdan,Hayır,1112,0
4888,2025-08-04,5,117,10416,1,3100,3100,0.08,250.28,3191.68,1200,1200,1959.39,Online,Banka Kartı,Hayır,1061,0
4889,2025-03-21,3,107,11148,1,14500,14500,0.1,1437.11,13062.89,9300,9300,3762.89,Mağaza,Banka Kartı,Hayır,1019,2
4890,2026-04-25,5,102,10562,4,12500,50000,0.1,4765.9,45234.1,8500,34000,10555.58,Mağaza,Kredi Kartı,Hayır,1125,0
4891,2025-01-18,8,120,10177,1,1250,1250,0.06,72.16,1177.84,570,570,607.84,Mağaza,Kredi Kartı,Hayır,1008,0
4892,2025-06-14,1,106,11096,1,6500,6500,0.14,883.96,5616.04,3800,3800,1731.79,Mağaza,Banka Kartı,Hayır,1041,3
4893,2026-06-09,4,102,10125,2,12500,25000,0.08,2058.93,22941.07,8500,17000,5596.95,Online,Dijital Cüzdan,Hayır,1140,11
4894,2025-07-21,2,108,10383,2,5200,10400,0.07,746.94,9653.06,3000,6000,3653.06,Mağaza,Banka Kartı,Hayır,1050,0
4895,2025-12-12,7,120,11029,1,1250,1250,0.13,167.31,1082.69,570,570,512.69,Mağaza,Dijital Cüzdan,Hayır,1095,8
4896,2026-01-01,6,117,10185,1,3100,3100,0.08,246.37,2853.63,1200,1200,1753.51,Mağaza,Dijital Cüzdan,Hayır,1102,0
4897,2026-03-24,6,111,10084,2,4200,8400,0.02,199.4,8200.6,2350,4700,3500.6,Online,Nakit,Hayır,1118,10
4898,2026-05-28,8,107,10940,3,14500,43500,0.09,3791.9,39708.1,9300,27900,11808.1,Mağaza,Kredi Kartı,Hayır,1136,0
4899,2025-11-15,2,110,10665,3,3200,9600,0.13,1274.48,8325.52,1800,5400,2925.52,Mağaza,Kredi Kartı,Hayır,1082,6
4900,2025-08-05,1,101,10710,1,18500,18500,0.19,3474.32,15025.68,12500,12500,2300.3,Online,Nakit,Hayır,1057,0
4901,2025-02-03,2,115,10732,1,1750,1750,0.1,176.94,1573.06,720,720,908.12,Online,Kredi Kartı,Hayır,1010,0
4902,2025-09-23,3,102,11047,1,12500,12500,0.09,1173.5,11326.5,8500,8500,2656.6,Mağaza,Banka Kartı,Hayır,1067,0
4903,2025-03-21,5,111,10984,1,4200,4200,0.03,125.06,4074.94,2350,2350,1724.94,Online,Nakit,Hayır,1021,2
4904,2026-02-17,6,113,10906,2,950,1900,0.1,181.58,1718.42,430,860,858.42,Online,Dijital Cüzdan,Hayır,1110,0
4905,2025-09-09,2,101,10650,1,18500,18500,0.08,1525.43,16974.57,12500,12500,4219.95,Mağaza,Kredi Kartı,Hayır,1066,4
4906,2025-01-12,3,120,11185,1,1250,1250,0.12,148.86,1101.14,570,570,531.14,Online,Nakit,Hayır,1003,1
4907,2026-02-05,6,107,11097,2,14500,29000,0.11,3260.41,25739.59,9300,18600,7139.59,Mağaza,Kredi Kartı,Hayır,1110,9
4908,2025-10-09,2,102,11121,2,12500,25000,0.07,1738.1,23261.9,8500,17000,5912.98,Mağaza,Kredi Kartı,Hayır,1074,5
4909,2025-04-22,2,118,10539,2,1800,3600,0.15,552.63,3047.37,850,1700,1347.37,Online,Kredi Kartı,Hayır,1026,0
4910,2026-01-13,4,104,10163,2,24500,49000,0.09,4330.59,44669.41,17000,34000,9999.37,Mağaza,Kredi Kartı,Hayır,1100,0
4911,2025-09-25,3,101,10062,1,18500,18500,0.09,1666.13,16833.87,12500,12500,4081.36,Mağaza,Banka Kartı,Hayır,1067,0
4912,2025-10-25,8,111,10402,1,4200,4200,0.08,334.35,3865.65,2350,2350,1515.65,Mağaza,Dijital Cüzdan,Hayır,1080,5
4913,2025-11-13,3,103,10263,4,32000,128000,0.11,14208.46,113791.54,22500,90000,22084.66,Online,Banka Kartı,Hayır,1083,6
4914,2026-05-24,6,120,10199,2,1250,2500,0.07,181.86,2318.14,570,1140,1178.14,Mağaza,Kredi Kartı,Hayır,1134,0
4915,2026-06-30,4,101,10778,1,18500,18500,0.11,2025.89,16474.11,12500,12500,3726.99,Online,Kredi Kartı,Hayır,1140,11
4916,2025-12-31,1,102,10027,1,12500,12500,0.2,2503.63,9996.37,8500,8500,1346.43,Mağaza,Kredi Kartı,Hayır,1089,8
4917,2025-09-28,1,118,11005,1,1800,1800,0.15,261.87,1538.13,850,850,688.13,Mağaza,Nakit,Hayır,1065,0
4918,2026-04-19,1,105,10972,1,2800,2800,0.12,342.32,2457.68,1450,1450,970.81,Online,Banka Kartı,Hayır,1121,0
4919,2026-06-21,1,119,10816,2,450,900,0.11,103.33,796.67,150,300,496.67,Mağaza,Kredi Kartı,Hayır,1137,11
4920,2025-08-22,2,107,10323,1,14500,14500,0.14,2027.05,12472.95,9300,9300,3172.95,Mağaza,Kredi Kartı,Hayır,1058,4
4921,2025-02-28,4,102,10345,1,12500,12500,0.1,1227.53,11272.47,8500,8500,2603.38,Online,Nakit,Hayır,1012,0
4922,2025-09-08,5,101,10839,1,18500,18500,0.12,2188.85,16311.15,12500,12500,3566.48,Mağaza,Nakit,Hayır,1069,4
4923,2025-03-27,4,106,10760,4,6500,26000,0.17,4516.21,21483.79,3800,15200,5961.53,Online,Kredi Kartı,Hayır,1020,2
4924,2026-01-25,1,111,10011,1,4200,4200,0.12,-491.48,-3708.52,2350,-2350,-1358.52,Online,Banka Kartı,Evet,1097,0
4925,2025-06-29,5,101,10435,2,18500,37000,0.05,1748.93,39481.2,12500,25000,10888.98,Mağaza,Kredi Kartı,Hayır,1045,3
4926,2025-05-29,3,113,11056,1,950,950,0.08,77.32,872.68,430,430,442.68,Mağaza,Banka Kartı,Hayır,1035,0
4927,2025-05-01,8,108,10840,1,5200,5200,0.05,284.21,4915.79,3000,3000,1915.79,Mağaza,Banka Kartı,Hayır,1040,0
4928,2025-09-13,8,109,10148,2,8900,17800,0.08,1414.37,16385.63,5100,10200,6185.63,Mağaza,Kredi Kartı,Hayır,1072,4
4929,2025-11-05,6,106,10269,1,6500,6500,0.1,636.93,5863.07,3800,3800,1975.13,Mağaza,Banka Kartı,Hayır,1086,6
4930,2025-02-28,5,111,10715,1,4200,4200,0.07,282.74,3917.26,2350,2350,1567.26,Mağaza,Kredi Kartı,Hayır,1013,0
4931,2025-03-10,1,105,11122,2,2800,5600,0.15,820.55,4779.45,1450,2900,1807.76,Mağaza,Nakit,Hayır,1017,0
4932,2026-03-22,1,104,10236,2,24500,49000,0.12,5674.5,43325.5,17000,34000,8675.62,Mağaza,Kredi Kartı,Hayır,1113,10
4933,2026-01-23,7,119,10643,2,450,900,0.1,91.19,808.81,150,300,508.81,Online,Kredi Kartı,Hayır,1103,0
4934,2025-03-27,3,109,10911,2,8900,17800,0.07,1326.04,16473.96,5100,10200,6273.96,Online,Dijital Cüzdan,Hayır,1019,2
4935,2025-08-15,3,102,10764,1,12500,12500,0.07,833.53,11666.47,8500,8500,2991.48,Mağaza,Kredi Kartı,Hayır,1059,4
4936,2025-07-03,7,105,10252,2,2800,5600,0.1,558.27,5041.73,1450,2900,2066.1,Mağaza,Nakit,Hayır,1055,0
4937,2025-11-18,5,107,10568,1,14500,14500,0.13,1917.48,12582.52,9300,9300,3282.52,Mağaza,Banka Kartı,Hayır,1085,7
4938,2025-11-14,1,116,10892,1,2300,2300,0.21,485.69,1814.31,1050,1050,827.81,Mağaza,Kredi Kartı,Hayır,1081,6
4939,2026-02-03,2,101,10761,1,18500,18500,0.1,1763.22,16736.78,12500,12500,3985.73,Mağaza,Dijital Cüzdan,Hayır,1106,9
4940,2025-10-20,1,111,10249,2,4200,8400,0.11,917.51,7482.49,2350,4700,2782.49,Mağaza,Dijital Cüzdan,Hayır,1073,5
4941,2025-10-20,5,109,10814,1,8900,8900,0.07,646.94,8253.06,5100,5100,3153.06,Mağaza,Banka Kartı,Hayır,1077,5
4942,2026-04-30,4,120,10373,1,1250,1250,0.07,92.81,1157.19,570,570,587.19,Online,Nakit,Hayır,1124,0
4943,2026-03-23,8,105,10176,1,2800,2800,0.08,220.27,2579.73,1450,1450,1091.04,Mağaza,Kredi Kartı,Hayır,1120,10
4944,2026-02-16,6,113,11129,2,950,1900,0.07,131.03,1768.97,430,860,908.97,Mağaza,Kredi Kartı,Hayır,1110,0
4945,2026-05-23,1,105,10865,1,2800,2800,0.18,498.88,2301.12,1450,1450,816.6,Online,Dijital Cüzdan,Hayır,1129,0
4946,2025-09-01,1,112,10439,2,3600,7200,0.19,1372.15,5827.85,2050,4100,1727.85,Online,Kredi Kartı,Hayır,1065,4
4947,2026-02-24,4,112,10054,3,3600,10800,0.08,825.67,9974.33,2050,6150,3824.33,Online,Kredi Kartı,Hayır,1108,0
4948,2025-06-03,8,102,10321,2,12500,25000,0.06,1559.8,23440.2,8500,17000,6088.6,Mağaza,Dijital Cüzdan,Hayır,1048,3
4949,2026-02-28,2,110,10819,1,3200,3200,0.13,417.25,2782.75,1800,1800,982.75,Online,Banka Kartı,Hayır,1106,0
4950,2025-09-30,7,110,10928,3,3200,9600,0.14,1329.37,8270.63,1800,5400,2870.63,Online,Kredi Kartı,Hayır,1071,0
4951,2026-06-04,2,107,10748,1,14500,14500,0.11,1588.81,12911.19,9300,9300,3611.19,Online,Dijital Cüzdan,Hayır,1138,11
4952,2025-05-08,2,106,10896,2,6500,13000,0.06,841.14,12158.86,3800,7600,4376.47,Online,Kredi Kartı,Hayır,1034,0
4953,2026-01-08,8,105,10404,2,2800,5600,0.1,584.57,5015.43,1450,2900,2040.2,Mağaza,Kredi Kartı,Hayır,1104,0
4954,2025-06-08,1,101,10347,1,18500,18500,0.17,3158.14,15341.86,12500,12500,2611.73,Mağaza,Nakit,Hayır,1041,3
4955,2025-06-25,5,101,10676,2,18500,37000,0.14,5125.43,35699.52,12500,25000,7164.03,Online,Banka Kartı,Hayır,1045,3
4956,2025-07-30,1,113,10489,3,950,2850,0.15,418.72,2431.28,430,1290,1141.28,Online,Banka Kartı,Hayır,1049,0
4957,2026-03-23,6,106,10800,3,6500,19500,0.15,2944.97,16555.03,3800,11400,4906.7,Online,Kredi Kartı,Hayır,1118,10
4958,2025-06-16,7,104,10359,1,24500,24500,0.05,1289.55,23210.45,17000,17000,5862.3,Online,Nakit,Hayır,1047,3
4959,2026-04-05,7,115,11081,4,1750,7000,0.11,752.76,6247.24,720,2880,3585.89,Mağaza,Banka Kartı,Hayır,1127,10
4960,2025-12-23,1,111,10942,1,4200,4200,0.22,936.85,3263.15,2350,2350,913.15,Online,Kredi Kartı,Hayır,1089,8
4961,2025-10-31,1,119,11111,1,450,450,0.18,79.04,370.96,150,150,220.96,Mağaza,Dijital Cüzdan,Hayır,1073,5
4962,2025-08-21,4,118,10378,2,1800,3600,0.03,103.56,3496.44,850,1700,1796.44,Online,Banka Kartı,Hayır,1060,4
4963,2025-11-23,2,115,10931,3,1750,5250,0.08,405.94,4844.06,720,2160,2853.6,Mağaza,Dijital Cüzdan,Hayır,1082,7
4964,2025-07-01,5,103,10079,1,32000,32000,0.12,3695.62,31700.9,22500,22500,6025.39,Online,Kredi Kartı,Hayır,1053,0
4965,2025-11-30,4,114,10970,3,5800,17400,0.17,2940.12,14459.88,3350,10050,4409.88,Online,Kredi Kartı,Hayır,1084,7
4966,2025-01-29,1,115,10308,4,1750,7000,0.13,918.55,6081.45,720,2880,3414.3,Mağaza,Kredi Kartı,Hayır,1001,0
4967,2025-04-03,6,116,11113,3,2300,6900,0.07,507.28,6392.72,1050,3150,3466.46,Mağaza,Nakit,Hayır,1030,2
4968,2025-11-26,6,106,10977,1,6500,6500,0.12,762.33,5737.67,3800,3800,1851.61,Mağaza,Dijital Cüzdan,Hayır,1086,7
4969,2025-07-03,8,113,10691,2,950,1900,0.06,112.9,1787.1,430,860,927.1,Mağaza,Nakit,Hayır,1056,0
4970,2025-04-05,3,113,10223,1,950,950,0.16,152.07,797.93,430,430,367.93,Mağaza,Banka Kartı,Hayır,1027,2
4971,2025-12-19,2,109,10656,1,8900,8900,0.15,1313.36,7586.64,5100,5100,2486.64,Mağaza,Kredi Kartı,Hayır,1090,8
4972,2025-09-22,1,114,10164,4,5800,23200,0.11,2580.7,20619.3,3350,13400,7219.3,Mağaza,Kredi Kartı,Hayır,1065,0
4973,2025-01-19,1,102,10651,1,12500,12500,0.17,2129.63,10370.37,8500,8500,1714.81,Mağaza,Banka Kartı,Hayır,1001,0
4974,2026-05-14,2,113,10312,1,950,950,0.04,39.94,910.06,430,430,480.06,Mağaza,Nakit,Hayır,1130,0
4975,2025-05-19,8,113,10170,1,950,950,0.09,84.84,865.16,430,430,435.16,Online,Dijital Cüzdan,Hayır,1040,0
4976,2026-06-09,1,105,10047,1,2800,2800,0.11,316.74,2483.26,1450,1450,996.01,Mağaza,Kredi Kartı,Hayır,1137,11
4977,2025-09-12,2,117,10006,1,3100,3100,0.02,69.8,3030.2,1200,1200,1936.25,Mağaza,Banka Kartı,Hayır,1066,4
4978,2025-03-26,1,119,10904,3,450,1350,0.16,212.97,1137.03,150,450,687.03,Mağaza,Dijital Cüzdan,Hayır,1017,2
4979,2026-04-03,2,105,11095,4,2800,11200,0.08,872.44,10327.56,1450,5800,4372.65,Mağaza,Dijital Cüzdan,Hayır,1122,10
4980,2026-06-16,1,102,11147,1,12500,12500,0.17,2140.73,10359.27,8500,8500,1703.88,Online,Kredi Kartı,Hayır,1137,11
4981,2025-04-02,4,113,10757,1,950,950,0.03,28.89,921.11,430,430,491.11,Mağaza,Kredi Kartı,Hayır,1028,2
4982,2025-03-10,3,111,10912,1,4200,4200,0.18,751.76,3448.24,2350,2350,1098.24,Online,Kredi Kartı,Hayır,1019,0
4983,2025-02-06,1,110,10521,1,3200,3200,0.15,-473.69,-2726.31,1800,-1800,-926.31,Online,Nakit,Evet,1009,0
4984,2025-05-20,1,116,10843,3,2300,6900,0.18,1232.55,5667.45,1050,3150,2715.81,Mağaza,Banka Kartı,Hayır,1033,0
4985,2025-06-27,5,120,10563,1,1250,1250,0.08,97.78,1290.48,570,570,652.08,Mağaza,Banka Kartı,Hayır,1045,3
4986,2025-05-17,3,111,10327,1,4200,4200,0.08,331.0,3869.0,2350,2350,1519.0,Mağaza,Kredi Kartı,Hayır,1035,0
4987,2025-07-09,1,101,10883,2,18500,37000,0.13,4743.38,32256.62,12500,25000,6772.77,Online,Banka Kartı,Hayır,1049,0
4988,2025-12-08,8,113,10744,1,950,950,0.19,179.56,770.44,430,430,340.44,Mağaza,Kredi Kartı,Hayır,1096,8
4989,2025-01-05,3,113,11029,1,950,950,0.16,153.82,796.18,430,430,366.18,Mağaza,Dijital Cüzdan,Hayır,1003,1
4990,2025-09-14,4,117,11030,2,3100,6200,0.08,479.38,5720.62,1200,2400,3520.84,Online,Dijital Cüzdan,Hayır,1068,4
4991,2025-08-31,7,105,10043,1,2800,2800,0.1,291.51,2508.49,1450,1450,1020.87,Online,Kredi Kartı,Hayır,1063,4
4992,2026-02-19,3,111,10861,2,4200,8400,0.08,671.75,7728.25,2350,4700,3028.25,Mağaza,Banka Kartı,Hayır,1107,0
4993,2025-12-09,7,110,10896,1,3200,3200,0.17,556.2,2643.8,1800,1800,843.8,Online,Kredi Kartı,Hayır,1095,8
4994,2026-01-14,8,114,10131,2,5800,11600,0.16,1831.39,9768.61,3350,6700,3068.61,Online,Banka Kartı,Hayır,1104,0
4995,2025-05-26,1,102,11049,1,12500,12500,0.1,1225.09,11274.91,8500,8500,2605.79,Mağaza,Kredi Kartı,Hayır,1033,0
4996,2025-11-19,7,119,10908,1,450,450,0.05,22.49,427.51,150,150,277.51,Mağaza,Kredi Kartı,Hayır,1087,7
4997,2025-05-02,1,111,10577,1,4200,4200,0.13,544.73,3655.27,2350,2350,1305.27,Mağaza,Kredi Kartı,Hayır,1033,0
4998,2025-09-09,2,119,10260,1,450,450,0.06,27.63,422.37,150,150,272.37,Online,Kredi Kartı,Hayır,1066,4
4999,2025-11-07,7,108,10436,1,5200,5200,0.11,586.35,4613.65,3000,3000,1613.65,Mağaza,Banka Kartı,Hayır,1087,6
5000,2026-04-20,8,113,10383,1,950,950,0.1,95.52,854.48,430,430,424.48,Mağaza,Dijital Cüzdan,Hayır,1128,0
5001,2026-05-07,5,119,10710,1,450,450,0.13,60.39,389.61,150,150,239.61,Online,Kredi Kartı,Hayır,1133,0
5002,2025-12-13,1,119,11133,2,450,900,0.18,161.18,738.82,150,300,438.82,Mağaza,Dijital Cüzdan,Hayır,1089,8
5003,2026-05-02,4,119,10528,1,450,450,0.11,49.68,400.32,150,150,250.32,Mağaza,Nakit,Hayır,1132,0
5004,2026-04-18,4,101,10715,1,18500,18500,0.07,1280.04,17219.96,12500,12500,4461.66,Mağaza,Banka Kartı,Hayır,1124,0
5005,2026-01-17,2,109,10870,1,8900,8900,0.13,1117.5,7782.5,5100,5100,2682.5,Mağaza,Dijital Cüzdan,Hayır,1098,0
5006,2025-10-07,8,102,10586,3,12500,37500,0.05,1908.92,35591.08,8500,25500,9557.21,Online,Kredi Kartı,Hayır,1080,5
5007,2025-03-13,2,107,11142,1,14500,14500,0.1,1445.41,13054.59,9300,9300,3754.59,Online,Dijital Cüzdan,Hayır,1018,0
5008,2026-06-05,2,105,10575,2,2800,5600,0.01,80.7,5519.3,1450,2900,2536.51,Mağaza,Kredi Kartı,Hayır,1138,11
5009,2026-01-01,1,113,10141,1,950,950,0.16,147.84,802.16,430,430,372.16,Mağaza,Banka Kartı,Hayır,1097,0
5010,2025-04-04,3,116,10225,1,2300,2300,0.09,207.03,2092.97,1050,1050,1116.23,Mağaza,Kredi Kartı,Hayır,1027,2
5011,2026-01-08,5,111,10161,1,4200,4200,0.03,113.93,4086.07,2350,2350,1736.07,Mağaza,Nakit,Hayır,1101,0
5012,2025-12-05,2,117,11086,2,3100,6200,0.13,831.48,5368.52,1200,2400,3156.42,Online,Kredi Kartı,Hayır,1090,8
5013,2026-03-13,6,101,10935,2,18500,37000,0.1,3526.01,33473.99,12500,25000,7971.88,Mağaza,Dijital Cüzdan,Hayır,1118,0
